Acceleration,Position,Velocity
0,-0.458307734,0.000461387
-1,-0.458332904,-2.51704E-05
-1,-0.458844447,-0.000511543
-1,-0.459838598,-0.000994151
1,-0.46130804,-0.001469442
1,-0.463241948,-0.001933908
1,-0.466626063,-0.003384115
1,-0.471435396,-0.004809333
1,-0.477634359,-0.006198963
1,-0.483176964,-0.005542605
1,-0.48802199,-0.004845026
1,-0.492133336,-0.004111346
1,-0.495480322,-0.003346986
1,-0.498037946,-0.002557624
1,-0.499787089,-0.001749143
1,-0.500714668,-0.000927579
1,-0.500813743,-9.90747E-05
0,-0.500083572,0.000730171
0,-0.498529619,0.001553953
0,-0.496163508,0.002366111
0,-0.493002929,0.003160579
0,-0.489071496,0.003931432
0,-0.485398556,0.003672941
0,-0.48201149,0.003387066
0,-0.478935521,0.003075969
0,-0.476193524,0.002741996
0,-0.47380587,0.002387654
0,-0.471790275,0.002015595
0,-0.470161682,0.001628594
0,-0.468932152,0.00122953
0,-0.468110786,0.000821366
0,-0.467703661,0.000407125
1,-0.467713788,-1.01265E-05
1,-0.468141091,-0.000427303
1,-0.46898241,-0.00084132
1,-0.470231522,-0.001249112
1,-0.471879181,-0.001647659
1,-0.472913182,-0.001034001
1,-0.473325862,-0.00041268
0,-0.473114161,0.000211701
0,-0.472279648,0.000834512
0,-0.470828511,0.001451138
0,-0.468771499,0.002057012
0,-0.46612384,0.002647659
0,-0.463905111,0.00221873
0,-0.462131694,0.001773416
0,-0.460816673,0.001315021
0,-0.459969739,0.000846935
0,-0.459597129,0.00037261
-1,-0.459701588,-0.000104459
1,-0.460282346,-0.000580758
1,-0.461335127,-0.001052781
1,-0.462852174,-0.001517047
1,-0.464822304,-0.001970129
1,-0.468230976,-0.003408672
1,-0.471052999,-0.002822024
1,-0.473267486,-0.002214487
1,-0.474858025,-0.001590539
1,-0.475812818,-0.000954793
1,-0.47612478,-0.000311961
0,-0.475791594,0.000333186
0,-0.474815733,0.00097586
0,-0.473204442,0.001611292
0,-0.470969669,0.002234773
0,-0.468127977,0.002841692
0,-0.465700398,0.002427579
0,-0.463704877,0.001995521
0,-0.462156147,0.00154873
0,-0.461065631,0.001090515
0,-0.460441368,0.000624263
0,-0.460287957,0.000153412
1,-0.460606527,-0.00031857
1,-0.461394731,-0.000788205
1,-0.462646763,-0.001252032
1,-0.464353392,-0.001706629
1,-0.466502026,-0.002148633
1,-0.468076794,-0.001574768
1,-0.469066054,-0.00098926
1,-0.469462488,-0.000396434
0,-0.469263161,0.000199327
0,-0.468469549,0.000793612
0,-0.467087524,0.001382025
0,-0.465127305,0.001960218
0,-0.462603378,0.002523928
0,-0.460534367,0.002069011
0,-0.458935522,0.001598844
0,-0.457818616,0.001116906
0,-0.457191866,0.000626751
0,-0.457059879,0.000131987
-1,-0.457423626,-0.000363747
-1,-0.458280433,-0.000856807
-1,-0.459623999,-0.001343566
1,-0.461444435,-0.001820436
1,-0.463728332,-0.002283897
1,-0.467458847,-0.003730515
1,-0.472608424,-0.005149577
1,-0.479138938,-0.006530515
1,-0.485001914,-0.005862976
1,-0.49015372,-0.005151806
1,-0.494555943,-0.004402223
1,-0.498175712,-0.003619769
1,-0.500985969,-0.002810257
1,-0.502965691,-0.001979723
1,-0.504100064,-0.001134372
1,-0.504380593,-0.000280529
0,-0.503805179,0.000575414
0,-0.502378129,0.00142705
0,-0.500110127,0.002268002
0,-0.497018144,0.003091983
0,-0.493125304,0.00389284
0,-0.489460698,0.003664607
0,-0.486051679,0.003409018
0,-0.482923669,0.00312801
0,-0.480099965,0.002823704
0,-0.477601578,0.002498388
0,-0.475447075,0.002154502
0,-0.473652456,0.001794619
0,-0.472231034,0.001421422
0,-0.471193347,0.001037687
0,-0.470547083,0.000646264
0,-0.47029703,0.000250053
1,-0.470445038,-0.000148008
1,-0.470990012,-0.000544974
1,-0.471927915,-0.000937904
1,-0.4732518,-0.001323885
1,-0.474951853,-0.001700053
1,-0.476015465,-0.001063611
1,-0.47643474,-0.000419275
0,-0.476206566,0.000228174
0,-0.475332638,0.000873928
0,-0.473819442,0.001513196
0,-0.471678205,0.002141237
0,-0.4689248,0.002753405
0,-0.466579613,0.002345187
0,-0.464659988,0.001919626
0,-0.463180103,0.001479884
0,-0.462150882,0.001029221
0,-0.461579914,0.000570968
0,-0.461471408,0.000108506
1,-0.461826165,-0.000354757
1,-0.462641569,-0.000815404
1,-0.463911608,-0.001270039
1,-0.465626912,-0.001715305
1,-0.467774817,-0.002147905
1,-0.469339448,-0.00156463
1,-0.470309228,-0.000969781
1,-0.47067698,-0.000367752
0,-0.47043998,0.000237
0,-0.469599983,0.000839997
0,-0.468163208,0.001436775
0,-0.466140286,0.002022922
0,-0.463546172,0.002594114
0,-0.461400019,0.002146152
0,-0.459717655,0.001682364
0,-0.458511472,0.001206183
0,-0.457790348,0.000721124
0,-0.457559587,0.000230761
-1,-0.457820886,-0.000261299
-1,-0.458572324,-0.000751438
-1,-0.459808373,-0.001236049
1,-0.461519935,-0.001711562
1,-0.463694401,-0.002174466
1,-0.467315736,-0.003621335
1,-0.47235719,-0.005041455
1,-0.478781445,-0.006424255
1,-0.484540818,-0.005759373
1,-0.489592455,-0.005051638
1,-0.493898698,-0.004306243
1,-0.497427397,-0.003528699
1,-0.500152179,-0.002724783
1,-0.502052666,-0.001900487
1,-0.503114637,-0.00106197
1,-0.503330141,-0.000215505
0,-0.502697567,0.000632574
0,-0.501221649,0.001475918
0,-0.498913434,0.002308215
0,-0.49579019,0.003123245
0,-0.491875268,0.003914922
0,-0.488197913,0.003677355
0,-0.484785566,0.003412347
0,-0.481663661,0.003121905
0,-0.47885544,0.002808221
0,-0.476381787,0.002473653
0,-0.474261079,0.002120708
0,-0.472509053,0.001752025
0,-0.471138702,0.001370351
0,-0.47016018,0.000978522
0,-0.469580732,0.000579448
0,-0.469404649,0.000176083
1,-0.469633234,-0.000228585
1,-0.470264794,-0.00063156
1,-0.471294655,-0.001029861
1,-0.472715189,-0.001420534
1,-0.474515869,-0.00180068
1,-0.475683342,-0.001167473
1,-0.476208945,-0.000525603
0,-0.476088775,0.00012017
0,-0.475323725,0.00076505
0,-0.473919474,0.001404251
0,-0.471886439,0.002033034
0,-0.469239693,0.002646746
0,-0.466998836,0.002240857
0,-0.465180441,0.001818395
0,-0.463797945,0.001382497
0,-0.462861552,0.000936392
0,-0.462378173,0.00048338
0,-0.46235137,2.68022E-05
1,-0.462781343,-0.000429973
1,-0.463664921,-0.000883577
1,-0.464995584,-0.001330663
1,-0.46676351,-0.001767926
1,-0.468955639,-0.002192128
1,-0.470555757,-0.001600119
1,-0.471552022,-0.000996265
1,-0.471937053,-0.000385031
0,-0.471707998,0.000229055
0,-0.470866554,0.000841444
0,-0.469418953,0.0014476
0,-0.467375915,0.002043038
0,-0.464752552,0.002623364
0,-0.462568246,0.002184306
0,-0.460839116,0.00172913
0,-0.459577907,0.001261208
0,-0.458793909,0.000783999
0,-0.458492891,0.000301018
-1,-0.458677068,-0.000184177
-1,-0.459345086,-0.000668018
1,-0.460492027,-0.001146942
1,-0.462109447,-0.00161742
1,-0.464185426,-0.002075979
1,-0.467704649,-0.003519223
1,-0.472641117,-0.004936467
1,-0.47695828,-0.004317163
1,-0.480624106,-0.003665826
1,-0.48361135,-0.002987244
1,-0.485897782,-0.002286431
1,-0.487466368,-0.001568586
1,-0.488305417,-0.000839049
1,-0.488408671,-0.000103255
0,-0.487775362,0.000633309
0,-0.486410211,0.001365151
0,-0.484323397,0.002086815
0,-0.481530466,0.00279293
0,-0.478052211,0.003478255
0,-0.474914493,0.003137718
0,-0.472140611,0.002773882
0,-0.469751133,0.002389477
0,-0.467763759,0.001987374
0,-0.466193192,0.001570567
0,-0.465051042,0.00114215
0,-0.464345745,0.000705297
0,-0.46408251,0.000263236
1,-0.464263278,-0.000180769
1,-0.464886717,-0.000623438
1,-0.465948222,-0.001061505
1,-0.467439954,-0.001491732
1,-0.469350888,-0.001910934
1,-0.470666887,-0.001315999
1,-0.471378209,-0.000711322
1,-0.471479586,-0.000101376
0,-0.470970265,0.000509321
0,-0.46985402,0.001116245
0,-0.468139117,0.001714903
0,-0.465838245,0.002300872
0,-0.462968412,0.002869833
0,-0.460550804,0.002417608
0,-0.458603241,0.001947563
0,-0.457140062,0.001463179
0,-0.456172027,0.000968035
0,-0.455706251,0.000465776
-1,-0.455746156,-3.99048E-05
-1,-0.456291448,-0.000545292
-1,-0.457338122,-0.001046674
-1,-0.458878484,-0.001540362
1,-0.460901205,-0.002022721
1,-0.46439139,-0.003490185
1,-0.469323298,-0.004931909
1,-0.475660477,-0.006337178
1,-0.483355954,-0.007695478
1,-0.49035252,-0.006996566
1,-0.49659802,-0.0062455
1,-0.502045804,-0.005447784
1,-0.506655123,-0.004609319
1,-0.510391464,-0.003736341
1,-0.513226835,-0.00283537
1,-0.515139982,-0.001913147
1,-0.516116563,-0.000976581
1,-0.516149257,-3.26934E-05
0,-0.515237817,0.00091144
0,-0.513389078,0.001848739
0,-0.510616899,0.002772179
0,-0.50694206,0.003674839
0,-0.502392094,0.004549966
0,-0.498001071,0.004391023
0,-0.493801843,0.004199229
0,-0.489825794,0.003976049
0,-0.486102609,0.003723185
0,-0.482660052,0.003442556
0,-0.479523765,0.003136287
0,-0.476717078,0.002806687
0,-0.474260845,0.002456232
0,-0.472173298,0.002087548
0,-0.470469913,0.001703385
0,-0.46916331,0.001306603
0,-0.46826316,0.000900149
0,-0.467776124,0.000487036
0,-0.467705804,7.03203E-05
1,-0.46805272,-0.000346915
1,-0.468814305,-0.000761585
1,-0.469984927,-0.001170622
1,-0.471555921,-0.001570994
1,-0.473515652,-0.001959732
1,-0.474849596,-0.001333943
1,-0.475547856,-0.00069826
1,-0.475605252,-5.73954E-05
0,-0.475021356,0.000583896
0,-0.473800503,0.001220853
0,-0.471951749,0.001848754
0,-0.4694888,0.002462949
0,-0.466429896,0.003058904
0,-0.463797659,0.002632237
0,-0.461611529,0.00218613
0,-0.459887628,0.001723901
0,-0.458638657,0.001248971
0,-0.457873808,0.000764848
0,-0.457598709,0.000275099
-1,-0.457815383,-0.000216674
-1,-0.458522236,-0.000706853
-1,-0.459714068,-0.001191832
1,-0.461382107,-0.00166804
1,-0.463514067,-0.00213196
1,-0.467094226,-0.003580159
1,-0.472096142,-0.005001916
1,-0.478482793,-0.006386651
1,-0.484206782,-0.005723989
1,-0.489225524,-0.005018742
1,-0.493501608,-0.004276084
1,-0.497003114,-0.003501506
1,-0.499703877,-0.002700762
1,-0.501583697,-0.001879821
1,-0.502628511,-0.001044814
1,-0.502830498,-0.000201987
0,-0.502188146,0.000642352
0,-0.500706264,0.001481882
0,-0.49839594,0.002310323
0,-0.495274458,0.003121482
0,-0.491365153,0.003909305
0,-0.487697223,0.00366793
0,-0.484298034,0.003399188
0,-0.481192919,0.003105115
0,-0.47840499,0.002787929
0,-0.475954978,0.002450013
0,-0.473861078,0.0020939
0,-0.472138828,0.00172225
0,-0.470800997,0.001337831
0,-0.469857495,0.000943502
0,-0.46931531,0.000542186
0,-0.469178452,0.000136857
1,-0.469447937,-0.000269485
1,-0.470121769,-0.000673832
1,-0.47119496,-0.001073191
1,-0.472659563,-0.001464603
1,-0.474504725,-0.001845162
1,-0.475716762,-0.001212037
1,-0.476286681,-0.000569919
0,-0.47621025,7.64308E-05
0,-0.475488037,0.000722213
0,-0.474125403,0.001362634
0,-0.472132459,0.001992944
0,-0.46952398,0.002608479
0,-0.467319286,0.002204694
0,-0.465534685,0.001784601
0,-0.464183366,0.001351319
0,-0.463275307,0.000908059
0,-0.462817208,0.000458099
0,-0.462812449,4.75902E-06
1,-0.463261065,-0.000448616
1,-0.464159746,-0.000898681
1,-0.465501862,-0.001342115
1,-0.467277501,-0.00177564
1,-0.469473544,-0.002196042
1,-0.471073743,-0.0016002
1,-0.472066253,-0.000992509
1,-0.472443719,-0.000377466
0,-0.472203343,0.000240376
0,-0.471346908,0.000856435
0,-0.469880758,0.001466149
0,-0.467815752,0.002065006
0,-0.465167169,0.002648583
0,-0.462954582,0.002212587
0,-0.461194322,0.001760261
0,-0.459899365,0.001294956
0,-0.459079252,0.000820113
0,-0.458740019,0.000339233
-1,-0.458884163,-0.000144144
-1,-0.459510624,-0.000626461
1,-0.46061479,-0.001104166
1,-0.46218853,-0.00157374
1,-0.464220246,-0.002031716
1,-0.467694949,-0.003474703
1,-0.472586968,-0.004892019
1,-0.476860084,-0.004273116
1,-0.480482593,-0.003622509
1,-0.483427572,-0.002944979
1,-0.485673107,-0.002245534
1,-0.48720247,-0.001529364
1,-0.488004264,-0.000801794
1,-0.48807251,-6.82457E-05
0,-0.487406698,0.000665811
0,-0.486011795,0.001394904
0,-0.483898196,0.002113599
0,-0.481081648,0.002816548
0,-0.477583115,0.003498533
0,-0.474428604,0.003154511
0,-0.471641534,0.00278707
0,-0.469242567,0.002398967
0,-0.467249467,0.0019931
0,-0.465676976,0.00157249
0,-0.464536717,0.00114026
0,-0.463837109,0.000699608
0,-0.463583316,0.000253793
1,-0.463777211,-0.000193895
1,-0.464417363,-0.000640152
1,-0.465499047,-0.001081685
1,-0.467014277,-0.00151523
1,-0.468951855,-0.001937578
1,-0.470297451,-0.001345596
1,-0.471041106,-0.000743655
1,-0.471177313,-0.000136206
0,-0.470705061,0.000472251
0,-0.46962785,0.001077211
0,-0.467953654,0.001674196
0,-0.465694861,0.002258793
0,-0.462868167,0.002826694
0,-0.460494437,0.00237373
0,-0.458591167,0.00190327
0,-0.457172369,0.001418798
0,-0.456248479,0.00092389
0,-0.455826286,0.000422193
-1,-0.455908892,-8.26059E-05
-1,-0.45649569,-0.000586798
-1,-0.457582369,-0.001086679
-1,-0.45916094,-0.001578571
1,-0.461219791,-0.002058851
1,-0.464743758,-0.003523967
1,-0.469706848,-0.00496309
1,-0.476072369,-0.006365521
1,-0.483793131,-0.007720762
1,-0.490811727,-0.007018596
1,-0.497075829,-0.006264102
1,-0.502538644,-0.005462815
1,-0.507159304,-0.00462066
1,-0.510903211,-0.003743907
1,-0.513742311,-0.0028391
1,-0.515655324,-0.001913013
1,-0.516627907,-0.000972583
1,-0.516652768,-2.48609E-05
0,-0.51572972,0.000923048
0,-0.513865685,0.001864035
0,-0.511074637,0.002791048
0,-0.507377499,0.003697139
0,-0.502801972,0.004575527
0,-0.498382319,0.004419652
0,-0.49415161,0.004230709
0,-0.490141468,0.004010143
0,-0.486381834,0.003759634
0,-0.482900747,0.003481086
0,-0.479724139,0.003176609
0,-0.47687564,0.002848498
0,-0.474376419,0.002499221
0,-0.472245025,0.002131394
0,-0.470497262,0.001747763
0,-0.469146079,0.001351184
0,-0.468201477,0.000944602
0,-0.467670444,0.000531032
0,-0.467556909,0.000113535
1,-0.46786171,-0.000304801
1,-0.468582594,-0.000720884
1,-0.469714229,-0.001131635
1,-0.47124824,-0.001534011
1,-0.473173268,-0.001925028
1,-0.474475046,-0.001301778
1,-0.47514392,-0.000668874
1,-0.475174927,-3.10071E-05
0,-0.474567837,0.00060709
0,-0.473327154,0.001240683
0,-0.471462081,0.001865073
0,-0.468986441,0.00247564
0,-0.465918563,0.003067878
0,-0.463281131,0.002637432
0,-0.461093617,0.002187514
0,-0.459372149,0.001721468
0,-0.458129405,0.001242743
0,-0.457374531,0.000754874
0,-0.457113078,0.000261453
-1,-0.457346968,-0.00023389
-1,-0.458074481,-0.000727513
-1,-0.459290268,-0.001215787
1,-0.460985382,-0.001695114
1,-0.46314734,-0.002161958
1,-0.466760203,-0.003612863
1,-0.471797292,-0.005037089
1,-0.47822133,-0.006424038
1,-0.483984649,-0.005763319
1,-0.489044375,-0.005059726
1,-0.493362795,-0.00431842
1,-0.496907675,-0.003544879
1,-0.499652523,-0.002744849
1,-0.501576814,-0.001924291
1,-0.50266615,-0.001089336
1,-0.502912377,-0.000246227
0,-0.502313652,0.000598724
0,-0.500874458,0.001439195
0,-0.498605564,0.002268894
0,-0.495523943,0.003081621
0,-0.491652635,0.003871308
0,-0.488020556,0.003632079
0,-0.484654808,0.003365748
0,-0.481580475,0.003074333
0,-0.478820446,0.002760029
0,-0.476395244,0.002425201
0,-0.474322888,0.002072357
0,-0.472618756,0.001704132
0,-0.471295485,0.001323271
0,-0.470362881,0.000932604
0,-0.469827851,0.00053503
0,-0.469694357,0.000133495
1,-0.469963386,-0.000269029
1,-0.470632946,-0.000669561
1,-0.471698081,-0.001065135
1,-0.4731509,-0.001452819
1,-0.474980636,-0.001829736
1,-0.476173716,-0.00119308
1,-0.476721285,-0.000547569
0,-0.476619278,0.000102007
0,-0.475868451,0.000750826
0,-0.47447438,0.001394071
0,-0.47244741,0.00202697
0,-0.469802571,0.002644839
0,-0.467559455,0.002243117
0,-0.465734656,0.001824799
0,-0.464341662,0.001392994
0,-0.463390759,0.000950903
0,-0.462888965,0.000501794
0,-0.462839981,4.89837E-05
1,-0.463244169,-0.000404188
1,-0.464098547,-0.000854378
1,-0.465396811,-0.001298264
1,-0.467129375,-0.001732564
1,-0.469283437,-0.002154062
1,-0.470843064,-0.001559626
1,-0.471796708,-0.000953645
1,-0.472137306,-0.000340598
0,-0.471862334,0.000274972
0,-0.470973829,0.000888505
0,-0.469478374,0.001495455
0,-0.46738704,0.002091333
0,-0.4647153,0.002671741
0,-0.462482892,0.002232408
0,-0.460706289,0.001776603
0,-0.459398587,0.001307703
0,-0.458569414,0.000829173
0,-0.458224874,0.00034454
-1,-0.458367501,-0.000142627
-1,-0.458996246,-0.000628745
1,-0.460106482,-0.001110236
1,-0.461690037,-0.001583554
1,-0.463735242,-0.002045205
1,-0.467227014,-0.003491772
1,-0.472139562,-0.004912548
1,-0.476436522,-0.004296961
1,-0.480086021,-0.003649499
1,-0.483060939,-0.002974918
1,-0.485339142,-0.002278203
1,-0.486903663,-0.001564521
1,-0.487742842,-0.000839179
1,-0.487850422,-0.00010758
0,-0.4872256,0.000624821
0,-0.485873037,0.001352563
0,-0.483802813,0.002070224
0,-0.48103035,0.002772463
0,-0.477576283,0.003454067
0,-0.47446629,0.003109994
0,-0.471723457,0.002742833
0,-0.46936812,0.002355337
0,-0.467417722,0.001950399
0,-0.465886689,0.001531033
0,-0.464786338,0.001100351
0,-0.464124795,0.000661543
0,-0.463906943,0.000217851
1,-0.464134392,-0.000227449
1,-0.464805462,-0.00067107
1,-0.465915199,-0.001109737
1,-0.467455407,-0.001540208
1,-0.469414702,-0.001959295
1,-0.47077859,-0.001363888
1,-0.471536974,-0.000758384
1,-0.471684236,-0.000147262
0,-0.471219284,0.000464951
0,-0.470145565,0.00107372
0,-0.468471028,0.001674537
0,-0.466208067,0.002262961
0,-0.463373413,0.002834654
0,-0.460987996,0.002385417
0,-0.459069403,0.001918593
0,-0.457631763,0.00143764
0,-0.456685653,0.00094611
0,-0.456238028,0.000447625
-1,-0.456292176,-5.41486E-05
-1,-0.456847701,-0.000555525
-1,-0.45790052,-0.001052819
-1,-0.459442891,-0.001542372
1,-0.461463467,-0.002020575
1,-0.464947363,-0.003483896
1,-0.469868878,-0.004921515
1,-0.476191625,-0.006322747
1,-0.483868728,-0.007677103
1,-0.490843102,-0.006974373
1,-0.497062748,-0.006219646
1,-0.502481204,-0.005418456
1,-0.507057935,-0.004576732
1,-0.510758673,-0.003700737
1,-0.513555687,-0.002797014
1,-0.515428013,-0.001872326
1,-0.516361613,-0.0009336
0,-0.516349488,1.21251E-05
0,-0.515391728,0.00095776
0,-0.513495515,0.001896213
0,-0.510675065,0.00282045
0,-0.506951518,0.003723547
0,-0.503352774,0.003598744
0,-0.499905782,0.003446992
0,-0.496636337,0.003269445
0,-0.493568891,0.003067447
0,-0.490726363,0.002842527
0,-0.48812998,0.002596383
0,-0.485799111,0.002330869
0,-0.483751132,0.002047979
0,-0.482001299,0.001749833
0,-0.480562638,0.001438661
0,-0.479445852,0.001116786
0,-0.478659246,0.000786606
0,-0.478208666,0.00045058
0,-0.47809746,0.000111205
1,-0.478326456,-0.000228996
1,-0.478893951,-0.000567495
1,-0.479795728,-0.000901777
1,-0.481025084,-0.001229355
1,-0.482572874,-0.001547791
1,-0.483427583,-0.000854709
1,-0.483582847,-0.000155264
0,-0.48303751,0.000545337
0,-0.481795632,0.001241878
0,-0.479866457,0.001929175
0,-0.477264334,0.002602123
0,-0.474008601,0.003255733
0,-0.471123424,0.002885177
0,-0.468630189,0.002493235
0,-0.466547352,0.002082837
0,-0.464890314,0.001657037
0,-0.463671318,0.001218997
0,-0.46289936,0.000771958
0,-0.462580135,0.000319224
1,-0.462715999,-0.000135864
1,-0.46330595,-0.00058995
1,-0.464345634,-0.001039685
1,-0.465827381,-0.001481747
1,-0.467740247,-0.001912866
1,-0.469070094,-0.001329847
1,-0.469807084,-0.000736991
1,-0.469945764,-0.00013868
0,-0.469485106,0.000460658
0,-0.46842852,0.001056586
0,-0.466783824,0.001644696
0,-0.46456318,0.002220644
0,-0.461782993,0.002780188
0,-0.45946377,0.002319222
0,-0.457622598,0.001841172
0,-0.456273023,0.001349575
0,-0.455424965,0.000848058
0,-0.455084653,0.000340312
-1,-0.455254587,-0.000169934
-1,-0.455933518,-0.000678931
-1,-0.45711646,-0.001182942
-1,-0.458794721,-0.001678261
1,-0.460955956,-0.002161235
1,-0.464584252,-0.003628296
1,-0.469652848,-0.005068596
1,-0.476124274,-0.006471427
1,-0.483950557,-0.007826283
1,-0.491073501,-0.007122944
1,-0.497439997,-0.006366496
1,-0.503002483,-0.005562486
1,-0.507719343,-0.00471686
1,-0.511555254,-0.003835911
1,-0.514481471,-0.002926217
1,-0.51647606,-0.001994589
1,-0.517524065,-0.001048005
1,-0.517617628,-9.35628E-05
0,-0.516756047,0.000861581
0,-0.514945782,0.001810264
0,-0.512200408,0.002745374
0,-0.508540506,0.003659903
0,-0.503993501,0.004547004
0,-0.499593452,0.00440005
0,-0.495373287,0.004220165
0,-0.49136456,0.004008727
0,-0.487597213,0.003767347
0,-0.484099353,0.00349786
0,-0.480897046,0.003202307
0,-0.478014127,0.002882919
0,-0.475472028,0.002542099
0,-0.473289627,0.002182401
0,-0.471483113,0.001806513
0,-0.470065877,0.001417236
0,-0.469048414,0.001017463
0,-0.468438254,0.000610159
0,-0.468239913,0.000198341
1,-0.468454858,-0.000214944
1,-0.469081498,-0.00062664
1,-0.470115197,-0.001033699
1,-0.471548304,-0.001433107
1,-0.473370205,-0.001821901
1,-0.474567396,-0.001197191
1,-0.475130999,-0.000563602
0,-0.475056829,7.41691E-05
0,-0.474345439,0.00071139
0,-0.473002107,0.001343333
0,-0.471036794,0.001965313
0,-0.468464064,0.00257273
0,-0.466302961,0.002161103
0,-0.464569464,0.001733497
0,-0.463276377,0.001293087
0,-0.462433242,0.000843135
0,-0.462046279,0.000386963
1,-0.46211834,-7.20614E-05
1,-0.462648895,-0.000530555
1,-0.463634031,-0.000985136
1,-0.465066481,-0.00143245
1,-0.46693567,-0.001869189
1,-0.468227789,-0.001292119
1,-0.468933283,-0.000705494
1,-0.469046933,-0.00011365
0,-0.468567898,0.000479035
0,-0.467499722,0.001068176
0,-0.465850306,0.001649416
0,-0.46363184,0.002218466
0,-0.460860703,0.002771136
0,-0.45855733,0.002303374
0,-0.456738677,0.001818652
0,-0.45541812,0.001320557
0,-0.454605359,0.000812761
0,-0.454306362,0.000298997
-1,-0.454523324,-0.000216961
-1,-0.455254651,-0.000731327
-1,-0.456494976,-0.001240325
-1,-0.458235186,-0.001740211
1,-0.460462488,-0.002227302
1,-0.464160486,-0.003697998
1,-0.469301912,-0.005141426
1,-0.475848767,-0.006546854
1,-0.483752522,-0.007903756
1,-0.490954414,-0.007201892
1,-0.497400747,-0.006446333
1,-0.503043363,-0.005642616
1,-0.507840047,-0.004796684
1,-0.511754877,-0.00391483
1,-0.514758518,-0.003003641
1,-0.516828454,-0.002069935
1,-0.517949163,-0.001120709
1,-0.518112242,-0.000163079
0,-0.517316468,0.000795774
0,-0.515567809,0.001748659
0,-0.512879376,0.002688433
0,-0.509271325,0.003608051
0,-0.504770696,0.004500628
0,-0.500411203,0.004359493
0,-0.496225477,0.004185726
0,-0.49224482,0.003980657
0,-0.488498971,0.003745849
0,-0.485015884,0.003483087
0,-0.481821523,0.003194361
0,-0.478939672,0.002881851
0,-0.476391763,0.002547909
0,-0.474196724,0.002195039
0,-0.472370846,0.001825878
0,-0.470927667,0.001443179
0,-0.469877879,0.001049788
0,-0.469229256,0.000648623
0,-0.468986598,0.000242657
1,-0.469151702,-0.000165104
1,-0.469723346,-0.000571644
1,-0.470697299,-0.000973952
1,-0.472066349,-0.00136905
1,-0.473820354,-0.001754006
1,-0.474946312,-0.001125958
1,-0.475435869,-0.000489557
0,-0.475285392,0.000150477
0,-0.474495998,0.000789394
0,-0.473073545,0.001422453
0,-0.471028581,0.002044964
0,-0.468376261,0.00265232
0,-0.466136219,0.002240043
0,-0.464325014,0.001811205
0,-0.462956023,0.001368991
0,-0.462039348,0.000916675
0,-0.461581749,0.000457599
1,-0.461586599,-4.8498E-06
1,-0.462053862,-0.000467263
1,-0.462980094,-0.000926232
1,-0.464358464,-0.00137837
1,-0.466178801,-0.001820337
1,-0.467427661,-0.00124886
1,-0.468095814,-0.000668153
1,-0.468178318,-8.2504E-05
0,-0.467674563,0.000503755
0,-0.466588275,0.001086288
0,-0.464927484,0.001660791
0,-0.462704459,0.002223025
0,-0.459935606,0.002768854
0,-0.457641328,0.002294277
0,-0.45583851,0.001802818
0,-0.454540401,0.001298109
0,-0.453756533,0.000783868
0,-0.453492657,0.000263876
-1,-0.453750709,-0.000258052
-1,-0.454528797,-0.000778087
-1,-0.45582121,-0.001292413
-1,-0.457618459,-0.001797249
-1,-0.459907336,-0.002288877
1,-0.463670997,-0.003763661
1,-0.468881699,-0.005210702
1,-0.475500939,-0.00661924
1,-0.483479662,-0.007978723
1,-0.492758553,-0.00927889
1,-0.501268415,-0.008509862
1,-0.50894563,-0.007677215
1,-0.515732708,-0.006787078
1,-0.521578776,-0.005846068
1,-0.526439994,-0.004861218
1,-0.530279903,-0.003839909
1,-0.533069706,-0.002789804
1,-0.534788488,-0.001718781
1,-0.535423362,-0.000634874
0,-0.534969571,0.000453791
0,-0.533430515,0.001539056
0,-0.530817732,0.002612783
0,-0.527150811,0.003666921
0,-0.52245725,0.004693561
0,-0.517772251,0.004684999
0,-0.513130948,0.004641303
0,-0.508568141,0.004562807
0,-0.504118026,0.004450115
0,-0.499813933,0.004304093
0,-0.495688075,0.004125858
0,-0.491771303,0.003916772
0,-0.488092874,0.003678429
0,-0.484680236,0.003412638
0,-0.481558825,0.003121411
0,-0.478751878,0.002806947
0,-0.476280269,0.002471609
0,-0.474162358,0.002117911
0,-0.472413862,0.001748496
0,-0.471047747,0.001366116
0,-0.470074134,0.000973613
0,-0.469500232,0.000573902
0,-0.469330291,0.000169941
1,-0.469565567,-0.000235277
1,-0.470204321,-0.000638753
1,-0.471241822,-0.001037501
1,-0.472670388,-0.001428566
1,-0.474479433,-0.001809045
1,-0.475655541,-0.001176108
1,-0.476189984,-0.000534444
0,-0.476078796,0.000111188
0,-0.475322802,0.000755994
0,-0.473927613,0.001395189
0,-0.471903581,0.002024032
0,-0.469265711,0.002637871
0,-0.467033536,0.002232175
0,-0.465223567,0.001809969
0,-0.463849179,0.001374389
0,-0.462920516,0.000928663
0,-0.462444431,0.000476085
0,-0.462424435,1.99961E-05
1,-0.462860675,-0.00043624
1,-0.463749935,-0.000889259
1,-0.465085653,-0.001335718
1,-0.466857969,-0.001772316
1,-0.469053789,-0.00219582
1,-0.470656873,-0.001603084
1,-0.471655354,-0.000998481
1,-0.472041836,-0.000386482
0,-0.471813455,0.000228381
0,-0.470971904,0.000841551
0,-0.469523417,0.001448487
0,-0.467478718,0.002044699
0,-0.464852934,0.002625784
